timestamp,pid,rol,rss_mb,cpu_percent
2026-08-12T12:36:59,32568,worker,158.2,0.0
2026-08-12T12:36:59,16536,worker,155.5,0.0
2026-08-12T12:36:59,12412,worker,148.2,0.0
2026-08-12T12:36:59,15048,worker,160.9,0.0
2026-08-12T12:36:59,30060,worker,178.1,0.0
2026-08-12T12:36:59,18604,worker,165.8,0.0
2026-08-12T12:36:59,564,worker,178.3,0.0
2026-08-12T12:37:14,28320,padre,4.6,0.0
2026-08-12T12:37:14,18880,worker,34.8,0.0
2026-08-12T12:37:14,32672,worker,258.6,0.0
2026-08-12T12:37:14,17792,worker,237.0,0.0
2026-08-12T12:37:14,22824,worker,280.6,0.0
2026-08-12T12:37:14,6420,worker,272.9,0.0
2026-08-12T12:37:14,16576,worker,171.9,0.0
2026-08-12T12:37:14,32568,worker,175.4,0.0
2026-08-12T12:37:14,16536,worker,160.4,0.0
2026-08-12T12:37:14,12412,worker,153.7,0.0
2026-08-12T12:37:14,15048,worker,160.9,0.0
2026-08-12T12:37:14,30060,worker,163.5,0.0
2026-08-12T12:37:14,18604,worker,165.8,0.0
2026-08-12T12:37:14,564,worker,178.3,0.0
2026-08-12T12:37:29,28320,padre,4.6,0.0
2026-08-12T12:37:29,18880,worker,34.8,0.0
2026-08-12T12:37:29,32672,worker,258.9,0.0
2026-08-12T12:37:29,17792,worker,249.9,0.0
2026-08-12T12:37:29,22824,worker,279.6,0.0
2026-08-12T12:37:29,6420,worker,273.0,0.0
2026-08-12T12:37:29,16576,worker,171.9,0.0
2026-08-12T12:37:29,32568,worker,175.4,0.0
2026-08-12T12:37:29,16536,worker,155.8,0.0
2026-08-12T12:37:29,12412,worker,159.6,0.0
2026-08-12T12:37:29,15048,worker,165.7,0.0
2026-08-12T12:37:29,30060,worker,154.9,0.0
2026-08-12T12:37:29,18604,worker,170.5,0.0
2026-08-12T12:37:29,564,worker,169.8,0.0
2026-08-12T12:37:44,28320,padre,4.6,0.0
2026-08-12T12:37:44,18880,worker,34.8,0.0
2026-08-12T12:37:44,32672,worker,256.8,0.0
2026-08-12T12:37:44,17792,worker,250.2,0.0
2026-08-12T12:37:44,22824,worker,278.7,0.0
2026-08-12T12:37:44,6420,worker,268.6,0.0
2026-08-12T12:37:44,16576,worker,186.2,0.0
2026-08-12T12:37:44,32568,worker,175.4,0.0
2026-08-12T12:37:44,16536,worker,165.7,0.0
2026-08-12T12:37:44,12412,worker,164.3,0.0
2026-08-12T12:37:44,15048,worker,197.4,0.0
2026-08-12T12:37:44,30060,worker,154.9,0.0
2026-08-12T12:37:44,18604,worker,170.5,0.0
2026-08-12T12:37:44,564,worker,169.8,0.0
2026-08-12T12:37:59,28320,padre,4.6,0.0
2026-08-12T12:37:59,18880,worker,34.8,0.0
2026-08-12T12:37:59,32672,worker,257.0,0.0
2026-08-12T12:37:59,17792,worker,239.4,0.0
2026-08-12T12:37:59,22824,worker,274.3,0.0
2026-08-12T12:37:59,6420,worker,269.0,0.0
2026-08-12T12:37:59,16576,worker,175.9,0.0
2026-08-12T12:37:59,32568,worker,175.4,0.0
2026-08-12T12:37:59,16536,worker,165.7,0.0
2026-08-12T12:37:59,12412,worker,164.3,0.0
2026-08-12T12:37:59,15048,worker,163.5,0.0
2026-08-12T12:37:59,30060,worker,174.1,0.0
2026-08-12T12:37:59,18604,worker,170.5,0.0
2026-08-12T12:37:59,564,worker,169.8,0.0
2026-08-12T12:38:14,28320,padre,4.6,0.0
2026-08-12T12:38:14,18880,worker,34.8,0.0
2026-08-12T12:38:14,32672,worker,257.1,0.0
2026-08-12T12:38:14,17792,worker,250.3,0.0
2026-08-12T12:38:14,22824,worker,274.6,0.0
2026-08-12T12:38:14,6420,worker,282.0,0.0
2026-08-12T12:38:14,16576,worker,183.1,0.0
2026-08-12T12:38:14,32568,worker,180.3,0.0
2026-08-12T12:38:14,16536,worker,165.7,0.0
2026-08-12T12:38:14,12412,worker,164.3,0.0
2026-08-12T12:38:14,15048,worker,178.3,0.0
2026-08-12T12:38:14,30060,worker,174.9,0.0
2026-08-12T12:38:14,18604,worker,170.5,0.0
2026-08-12T12:38:14,564,worker,174.4,0.0
2026-08-12T12:38:29,28320,padre,4.6,0.0
2026-08-12T12:38:29,18880,worker,34.8,0.0
2026-08-12T12:38:29,32672,worker,260.1,0.0
2026-08-12T12:38:29,17792,worker,250.2,0.0
2026-08-12T12:38:29,22824,worker,273.9,0.0
2026-08-12T12:38:29,6420,worker,280.4,0.0
2026-08-12T12:38:29,16576,worker,163.8,0.0
2026-08-12T12:38:29,32568,worker,184.9,0.0
2026-08-12T12:38:29,16536,worker,165.7,0.0
2026-08-12T12:38:29,12412,worker,170.1,0.0
2026-08-12T12:38:29,15048,worker,160.9,0.0
2026-08-12T12:38:29,30060,worker,174.9,0.0
2026-08-12T12:38:29,18604,worker,175.6,0.0
2026-08-12T12:38:29,564,worker,174.4,0.0
2026-08-12T12:38:44,28320,padre,4.6,0.0
2026-08-12T12:38:44,18880,worker,34.8,0.0
2026-08-12T12:38:44,32672,worker,287.3,0.0
2026-08-12T12:38:44,17792,worker,279.4,0.0
2026-08-12T12:38:44,22824,worker,276.9,0.0
2026-08-12T12:38:44,6420,worker,278.7,0.0
2026-08-12T12:38:44,16576,worker,163.8,0.0
2026-08-12T12:38:44,32568,worker,164.0,0.0
2026-08-12T12:38:44,16536,worker,171.6,0.0
2026-08-12T12:38:44,12412,worker,155.8,0.0
2026-08-12T12:38:44,15048,worker,160.9,0.0
2026-08-12T12:38:44,30060,worker,174.9,0.0
2026-08-12T12:38:44,18604,worker,175.6,0.0
2026-08-12T12:38:44,564,worker,155.5,0.0
2026-08-12T12:38:59,28320,padre,4.6,0.0
2026-08-12T12:38:59,18880,worker,34.8,0.0
2026-08-12T12:38:59,32672,worker,287.0,0.0
2026-08-12T12:38:59,17792,worker,282.5,0.0
2026-08-12T12:38:59,22824,worker,282.6,0.0
2026-08-12T12:38:59,6420,worker,270.9,0.0
2026-08-12T12:38:59,16576,worker,167.2,0.0
2026-08-12T12:38:59,32568,worker,172.0,0.0
2026-08-12T12:38:59,16536,worker,161.0,0.0
2026-08-12T12:38:59,12412,worker,155.8,0.0
2026-08-12T12:38:59,15048,worker,160.9,0.0
2026-08-12T12:38:59,30060,worker,174.9,0.0
2026-08-12T12:38:59,18604,worker,167.1,0.0
2026-08-12T12:38:59,564,worker,155.5,0.0
2026-08-12T12:39:14,28320,padre,4.6,0.0
2026-08-12T12:39:14,18880,worker,34.8,0.0
2026-08-12T12:39:14,32672,worker,285.0,0.0
2026-08-12T12:39:14,17792,worker,280.6,0.0
2026-08-12T12:39:14,22824,worker,272.6,0.0
2026-08-12T12:39:14,6420,worker,270.8,0.0
2026-08-12T12:39:14,16576,worker,167.2,0.0
2026-08-12T12:39:14,32568,worker,176.8,0.0
2026-08-12T12:39:14,16536,worker,161.0,0.0
2026-08-12T12:39:14,12412,worker,160.5,0.0
2026-08-12T12:39:14,15048,worker,187.4,0.0
2026-08-12T12:39:14,30060,worker,158.0,0.0
2026-08-12T12:39:14,18604,worker,167.1,0.0
2026-08-12T12:39:14,564,worker,173.3,0.0
2026-08-12T12:39:29,28320,padre,4.6,0.0
2026-08-12T12:39:29,18880,worker,34.8,0.0
2026-08-12T12:39:29,32672,worker,284.0,0.0
2026-08-12T12:39:29,17792,worker,282.2,0.0
2026-08-12T12:39:29,22824,worker,273.3,0.0
2026-08-12T12:39:29,6420,worker,270.9,0.0
2026-08-12T12:39:29,16576,worker,174.7,0.0
2026-08-12T12:39:29,32568,worker,182.4,0.0
2026-08-12T12:39:29,16536,worker,175.0,0.0
2026-08-12T12:39:29,12412,worker,165.1,0.0
2026-08-12T12:39:29,15048,worker,179.9,0.0
2026-08-12T12:39:29,30060,worker,164.2,0.0
2026-08-12T12:39:29,18604,worker,167.2,0.0
2026-08-12T12:39:29,564,worker,156.1,0.0
2026-08-12T12:39:44,28320,padre,4.6,0.0
2026-08-12T12:39:44,18880,worker,34.8,0.0
2026-08-12T12:39:44,32672,worker,268.7,0.0
2026-08-12T12:39:44,17792,worker,266.5,0.0
2026-08-12T12:39:44,22824,worker,273.1,0.0
2026-08-12T12:39:44,6420,worker,271.1,0.0
2026-08-12T12:39:44,16576,worker,174.8,0.0
2026-08-12T12:39:44,32568,worker,182.4,0.0
2026-08-12T12:39:44,16536,worker,175.0,0.0
2026-08-12T12:39:44,12412,worker,170.0,0.0
2026-08-12T12:39:44,15048,worker,168.1,0.0
2026-08-12T12:39:44,30060,worker,170.1,0.0
2026-08-12T12:39:44,18604,worker,174.2,0.0
2026-08-12T12:39:44,564,worker,163.3,0.0
2026-08-12T12:39:59,28320,padre,4.6,0.0
2026-08-12T12:39:59,18880,worker,34.8,0.0
2026-08-12T12:39:59,32672,worker,268.8,0.0
2026-08-12T12:39:59,17792,worker,267.0,0.0
2026-08-12T12:39:59,22824,worker,277.0,0.0
2026-08-12T12:39:59,6420,worker,266.9,0.0
2026-08-12T12:39:59,16576,worker,169.6,0.0
2026-08-12T12:39:59,32568,worker,182.4,0.0
2026-08-12T12:39:59,16536,worker,175.0,0.0
2026-08-12T12:39:59,12412,worker,170.0,0.0
2026-08-12T12:39:59,15048,worker,168.1,0.0
2026-08-12T12:39:59,30060,worker,170.1,0.0
2026-08-12T12:39:59,18604,worker,139.4,0.0
2026-08-12T12:39:59,564,worker,163.3,0.0
2026-08-12T12:40:14,28320,padre,4.6,0.0
2026-08-12T12:40:14,18880,worker,34.8,0.0
2026-08-12T12:40:14,32672,worker,276.8,0.0
2026-08-12T12:40:14,17792,worker,267.1,0.0
2026-08-12T12:40:14,22824,worker,271.8,0.0
2026-08-12T12:40:14,6420,worker,267.1,0.0
2026-08-12T12:40:14,16576,worker,156.8,0.0
2026-08-12T12:40:14,32568,worker,186.5,0.0
2026-08-12T12:40:14,16536,worker,175.0,0.0
2026-08-12T12:40:14,12412,worker,170.0,0.0
2026-08-12T12:40:14,15048,worker,172.1,0.0
2026-08-12T12:40:14,30060,worker,170.1,0.0
2026-08-12T12:40:14,18604,worker,160.0,0.0
2026-08-12T12:40:14,564,worker,167.9,0.0
2026-08-12T12:40:29,28320,padre,4.6,0.0
2026-08-12T12:40:29,18880,worker,34.8,0.0
2026-08-12T12:40:29,32672,worker,276.3,0.0
2026-08-12T12:40:29,17792,worker,277.4,0.0
2026-08-12T12:40:29,22824,worker,272.2,0.0
2026-08-12T12:40:29,6420,worker,280.7,0.0
2026-08-12T12:40:29,16576,worker,155.2,0.0
2026-08-12T12:40:29,32568,worker,191.5,0.0
2026-08-12T12:40:29,16536,worker,179.5,0.0
2026-08-12T12:40:29,12412,worker,170.0,0.0
2026-08-12T12:40:29,15048,worker,172.0,0.0
2026-08-12T12:40:29,30060,worker,163.2,0.0
2026-08-12T12:40:29,18604,worker,141.9,0.0
2026-08-12T12:40:29,564,worker,174.1,0.0
2026-08-12T12:40:44,28320,padre,4.6,0.0
2026-08-12T12:40:44,18880,worker,34.8,0.0
2026-08-12T12:40:44,32672,worker,276.9,0.0
2026-08-12T12:40:44,17792,worker,267.8,0.0
2026-08-12T12:40:44,22824,worker,272.2,0.0
2026-08-12T12:40:44,6420,worker,281.2,0.0
2026-08-12T12:40:44,16576,worker,173.7,0.0
2026-08-12T12:40:44,32568,worker,177.8,0.0
2026-08-12T12:40:44,16536,worker,185.0,0.0
2026-08-12T12:40:44,12412,worker,175.2,0.0
2026-08-12T12:40:44,15048,worker,177.3,0.0
2026-08-12T12:40:44,30060,worker,163.2,0.0
2026-08-12T12:40:44,18604,worker,148.2,0.0
2026-08-12T12:40:44,564,worker,156.0,0.0
2026-08-12T12:40:59,28320,padre,4.6,0.0
2026-08-12T12:40:59,18880,worker,34.8,0.0
2026-08-12T12:40:59,32672,worker,267.6,0.0
2026-08-12T12:40:59,17792,worker,267.1,0.0
2026-08-12T12:40:59,22824,worker,272.6,0.0
2026-08-12T12:40:59,6420,worker,271.0,0.0
2026-08-12T12:40:59,16576,worker,162.2,0.0
2026-08-12T12:40:59,32568,worker,176.1,0.0
2026-08-12T12:40:59,16536,worker,185.0,0.0
2026-08-12T12:40:59,12412,worker,160.6,0.0
2026-08-12T12:40:59,15048,worker,169.4,0.0
2026-08-12T12:40:59,30060,worker,167.7,0.0
2026-08-12T12:40:59,18604,worker,154.8,0.0
2026-08-12T12:40:59,564,worker,173.8,0.0
2026-08-12T12:41:14,28320,padre,4.6,0.0
2026-08-12T12:41:14,18880,worker,34.8,0.0
2026-08-12T12:41:14,32672,worker,281.3,0.0
2026-08-12T12:41:14,17792,worker,278.0,0.0
2026-08-12T12:41:14,22824,worker,270.8,0.0
2026-08-12T12:41:14,6420,worker,271.0,0.0
2026-08-12T12:41:14,16576,worker,162.2,0.0
2026-08-12T12:41:14,32568,worker,176.1,0.0
2026-08-12T12:41:14,16536,worker,185.0,0.0
2026-08-12T12:41:14,12412,worker,160.6,0.0
2026-08-12T12:41:14,15048,worker,199.5,0.0
2026-08-12T12:41:14,30060,worker,167.7,0.0
2026-08-12T12:41:14,18604,worker,171.9,0.0
2026-08-12T12:41:14,564,worker,176.4,0.0
2026-08-12T12:41:29,28320,padre,4.6,0.0
2026-08-12T12:41:29,18880,worker,34.8,0.0
2026-08-12T12:41:29,32672,worker,280.3,0.0
2026-08-12T12:41:29,17792,worker,278.1,0.0
2026-08-12T12:41:29,22824,worker,270.9,0.0
2026-08-12T12:41:29,6420,worker,280.4,0.0
2026-08-12T12:41:29,16576,worker,174.8,0.0
2026-08-12T12:41:29,32568,worker,195.3,0.0
2026-08-12T12:41:29,16536,worker,175.0,0.0
2026-08-12T12:41:29,12412,worker,160.6,0.0
2026-08-12T12:41:29,15048,worker,166.5,0.0
2026-08-12T12:41:29,30060,worker,167.7,0.0
2026-08-12T12:41:29,18604,worker,163.7,0.0
2026-08-12T12:41:29,564,worker,162.1,0.0
2026-08-12T12:41:44,28320,padre,4.6,0.0
2026-08-12T12:41:44,18880,worker,34.8,0.0
2026-08-12T12:41:44,32672,worker,269.8,0.0
2026-08-12T12:41:44,17792,worker,267.6,0.0
2026-08-12T12:41:44,22824,worker,270.9,0.0
2026-08-12T12:41:44,6420,worker,267.4,0.0
2026-08-12T12:41:44,16576,worker,164.7,0.0
2026-08-12T12:41:44,32568,worker,189.9,0.0
2026-08-12T12:41:44,16536,worker,175.0,0.0
2026-08-12T12:41:44,12412,worker,160.6,0.0
2026-08-12T12:41:44,15048,worker,171.0,0.0
2026-08-12T12:41:44,30060,worker,180.0,0.0
2026-08-12T12:41:44,18604,worker,168.9,0.0
2026-08-12T12:41:44,564,worker,169.3,0.0
2026-08-12T12:41:59,28320,padre,4.6,0.0
2026-08-12T12:41:59,18880,worker,34.8,0.0
2026-08-12T12:41:59,32672,worker,268.8,0.0
2026-08-12T12:41:59,17792,worker,263.1,0.0
2026-08-12T12:41:59,22824,worker,268.7,0.0
2026-08-12T12:41:59,6420,worker,281.4,0.0
2026-08-12T12:41:59,16576,worker,179.2,0.0
2026-08-12T12:41:59,32568,worker,189.9,0.0
2026-08-12T12:41:59,16536,worker,179.6,0.0
2026-08-12T12:41:59,12412,worker,148.9,0.0
2026-08-12T12:41:59,15048,worker,166.9,0.0
2026-08-12T12:41:59,30060,worker,180.2,0.0
2026-08-12T12:41:59,18604,worker,172.8,0.0
2026-08-12T12:41:59,564,worker,170.1,0.0
2026-08-12T12:42:14,28320,padre,4.6,0.0
2026-08-12T12:42:14,18880,worker,34.8,0.0
2026-08-12T12:42:14,32672,worker,268.8,0.0
2026-08-12T12:42:14,17792,worker,274.1,0.0
2026-08-12T12:42:14,22824,worker,268.4,0.0
2026-08-12T12:42:14,6420,worker,269.6,0.0
2026-08-12T12:42:14,16576,worker,168.7,0.0
2026-08-12T12:42:14,32568,worker,194.8,0.0
2026-08-12T12:42:14,16536,worker,184.9,0.0
2026-08-12T12:42:14,12412,worker,148.9,0.0
2026-08-12T12:42:14,15048,worker,169.8,0.0
2026-08-12T12:42:14,30060,worker,161.5,0.0
2026-08-12T12:42:14,18604,worker,178.2,0.0
2026-08-12T12:42:14,564,worker,173.5,0.0
2026-08-12T12:42:29,28320,padre,4.6,0.0
2026-08-12T12:42:29,18880,worker,34.8,0.0
2026-08-12T12:42:29,32672,worker,268.8,0.0
2026-08-12T12:42:29,17792,worker,263.2,0.0
2026-08-12T12:42:29,22824,worker,268.3,0.0
2026-08-12T12:42:29,6420,worker,270.7,0.0
2026-08-12T12:42:29,16576,worker,174.4,0.0
2026-08-12T12:42:29,32568,worker,179.6,0.0
2026-08-12T12:42:29,16536,worker,184.9,0.0
2026-08-12T12:42:29,12412,worker,149.1,0.0
2026-08-12T12:42:29,15048,worker,178.3,0.0
2026-08-12T12:42:29,30060,worker,165.8,0.0
2026-08-12T12:42:29,18604,worker,182.8,0.0
2026-08-12T12:42:29,564,worker,173.5,0.0
2026-08-12T12:42:44,28320,padre,4.6,0.0
2026-08-12T12:42:44,18880,worker,34.8,0.0
2026-08-12T12:42:44,32672,worker,268.8,0.0
2026-08-12T12:42:44,17792,worker,263.3,0.0
2026-08-12T12:42:44,22824,worker,268.4,0.0
2026-08-12T12:42:44,6420,worker,281.0,0.0
2026-08-12T12:42:44,16576,worker,191.9,0.0
2026-08-12T12:42:44,32568,worker,159.2,0.0
2026-08-12T12:42:44,16536,worker,184.9,0.0
2026-08-12T12:42:44,12412,worker,149.1,0.0
2026-08-12T12:42:44,15048,worker,181.9,0.0
2026-08-12T12:42:44,30060,worker,167.6,0.0
2026-08-12T12:42:44,18604,worker,168.4,0.0
2026-08-12T12:42:44,564,worker,179.1,0.0
2026-08-12T12:42:59,28320,padre,4.6,0.0
2026-08-12T12:42:59,18880,worker,34.8,0.0
2026-08-12T12:42:59,32672,worker,268.9,0.0
2026-08-12T12:42:59,17792,worker,257.5,0.0
2026-08-12T12:42:59,22824,worker,271.1,0.0
2026-08-12T12:42:59,6420,worker,276.4,0.0
2026-08-12T12:42:59,16576,worker,156.9,0.0
2026-08-12T12:42:59,32568,worker,159.3,0.0
2026-08-12T12:42:59,16536,worker,197.3,0.0
2026-08-12T12:42:59,12412,worker,167.9,0.0
2026-08-12T12:42:59,15048,worker,181.9,0.0
2026-08-12T12:42:59,30060,worker,167.6,0.0
2026-08-12T12:42:59,18604,worker,168.3,0.0
2026-08-12T12:42:59,564,worker,183.5,0.0
2026-08-12T12:43:14,28320,padre,4.6,0.0
2026-08-12T12:43:14,18880,worker,34.8,0.0
2026-08-12T12:43:14,32672,worker,267.0,0.0
2026-08-12T12:43:14,17792,worker,258.2,0.0
2026-08-12T12:43:14,22824,worker,269.9,0.0
2026-08-12T12:43:14,6420,worker,283.2,0.0
2026-08-12T12:43:14,16576,worker,176.8,0.0
2026-08-12T12:43:14,32568,worker,178.1,0.0
2026-08-12T12:43:14,16536,worker,155.4,0.0
2026-08-12T12:43:14,12412,worker,156.5,0.0
2026-08-12T12:43:14,15048,worker,181.9,0.0
2026-08-12T12:43:14,30060,worker,175.1,0.0
2026-08-12T12:43:14,18604,worker,177.6,0.0
2026-08-12T12:43:14,564,worker,185.8,0.0
2026-08-12T12:43:29,28320,padre,4.6,0.0
2026-08-12T12:43:29,18880,worker,34.8,0.0
2026-08-12T12:43:29,32672,worker,264.6,0.0
2026-08-12T12:43:29,17792,worker,258.3,0.0
2026-08-12T12:43:29,22824,worker,300.3,0.0
2026-08-12T12:43:29,6420,worker,269.3,0.0
2026-08-12T12:43:29,16576,worker,166.7,0.0
2026-08-12T12:43:29,32568,worker,170.1,0.0
2026-08-12T12:43:29,16536,worker,174.2,0.0
2026-08-12T12:43:29,12412,worker,156.5,0.0
2026-08-12T12:43:29,15048,worker,181.9,0.0
2026-08-12T12:43:29,30060,worker,175.1,0.0
2026-08-12T12:43:29,18604,worker,177.6,0.0
2026-08-12T12:43:29,564,worker,167.3,0.0
2026-08-12T12:43:44,28320,padre,4.6,0.0
2026-08-12T12:43:44,18880,worker,34.8,0.0
2026-08-12T12:43:44,32672,worker,264.7,0.0
2026-08-12T12:43:44,17792,worker,258.5,0.0
2026-08-12T12:43:44,22824,worker,299.4,0.0
2026-08-12T12:43:44,6420,worker,270.4,0.0
2026-08-12T12:43:44,16576,worker,166.7,0.0
2026-08-12T12:43:44,32568,worker,160.9,0.0
2026-08-12T12:43:44,16536,worker,157.0,0.0
2026-08-12T12:43:44,12412,worker,156.5,0.0
2026-08-12T12:43:44,15048,worker,188.1,0.0
2026-08-12T12:43:44,30060,worker,175.1,0.0
2026-08-12T12:43:44,18604,worker,183.4,0.0
2026-08-12T12:43:44,564,worker,184.4,0.0
2026-08-12T12:43:59,28320,padre,4.6,0.0
2026-08-12T12:43:59,18880,worker,34.8,0.0
2026-08-12T12:43:59,32672,worker,298.0,0.0
2026-08-12T12:43:59,17792,worker,257.8,0.0
2026-08-12T12:43:59,22824,worker,288.6,0.0
2026-08-12T12:43:59,6420,worker,271.0,0.0
2026-08-12T12:43:59,16576,worker,166.7,0.0
2026-08-12T12:43:59,32568,worker,160.9,0.0
2026-08-12T12:43:59,16536,worker,164.7,0.0
2026-08-12T12:43:59,12412,worker,161.2,0.0
2026-08-12T12:43:59,15048,worker,188.1,0.0
2026-08-12T12:43:59,30060,worker,175.1,0.0
2026-08-12T12:43:59,18604,worker,172.0,0.0
2026-08-12T12:43:59,564,worker,174.5,0.0
2026-08-12T12:44:14,28320,padre,4.6,0.0
2026-08-12T12:44:14,18880,worker,34.8,0.0
2026-08-12T12:44:14,32672,worker,285.1,0.0
2026-08-12T12:44:14,17792,worker,270.8,0.0
2026-08-12T12:44:14,22824,worker,288.6,0.0
2026-08-12T12:44:14,6420,worker,270.0,0.0
2026-08-12T12:44:14,16576,worker,166.7,0.0
2026-08-12T12:44:14,32568,worker,160.9,0.0
2026-08-12T12:44:14,16536,worker,164.7,0.0
2026-08-12T12:44:14,12412,worker,161.2,0.0
2026-08-12T12:44:14,15048,worker,188.1,0.0
2026-08-12T12:44:14,30060,worker,186.1,0.0
2026-08-12T12:44:14,18604,worker,160.2,0.0
2026-08-12T12:44:14,564,worker,180.1,0.0
2026-08-12T12:44:29,28320,padre,4.6,0.0
2026-08-12T12:44:29,18880,worker,34.8,0.0
2026-08-12T12:44:29,32672,worker,295.7,0.0
2026-08-12T12:44:29,17792,worker,270.1,0.0
2026-08-12T12:44:29,22824,worker,283.8,0.0
2026-08-12T12:44:29,6420,worker,270.1,0.0
2026-08-12T12:44:29,16576,worker,171.9,0.0
2026-08-12T12:44:29,32568,worker,169.3,0.0
2026-08-12T12:44:29,16536,worker,164.7,0.0
2026-08-12T12:44:29,12412,worker,161.2,0.0
2026-08-12T12:44:29,15048,worker,188.1,0.0
2026-08-12T12:44:29,30060,worker,168.2,0.0
2026-08-12T12:44:29,18604,worker,158.5,0.0
2026-08-12T12:44:29,564,worker,175.1,0.0
2026-08-12T12:44:44,28320,padre,4.6,0.0
2026-08-12T12:44:44,18880,worker,34.8,0.0
2026-08-12T12:44:44,32672,worker,296.1,0.0
2026-08-12T12:44:44,17792,worker,259.4,0.0
2026-08-12T12:44:44,22824,worker,281.2,0.0
2026-08-12T12:44:44,6420,worker,277.8,0.0
2026-08-12T12:44:44,16576,worker,160.0,0.0
2026-08-12T12:44:44,32568,worker,204.2,0.0
2026-08-12T12:44:44,16536,worker,164.7,0.0
2026-08-12T12:44:44,12412,worker,166.1,0.0
2026-08-12T12:44:44,15048,worker,177.6,0.0
2026-08-12T12:44:44,30060,worker,176.2,0.0
2026-08-12T12:44:44,18604,worker,160.5,0.0
2026-08-12T12:44:44,564,worker,182.0,0.0
2026-08-12T12:44:59,28320,padre,4.6,0.0
2026-08-12T12:44:59,18880,worker,34.8,0.0
2026-08-12T12:44:59,32672,worker,296.0,0.0
2026-08-12T12:44:59,17792,worker,286.8,0.0
2026-08-12T12:44:59,22824,worker,275.5,0.0
2026-08-12T12:44:59,6420,worker,273.0,0.0
2026-08-12T12:44:59,16576,worker,178.7,0.0
2026-08-12T12:44:59,32568,worker,168.8,0.0
2026-08-12T12:44:59,16536,worker,157.9,0.0
2026-08-12T12:44:59,12412,worker,161.6,0.0
2026-08-12T12:44:59,15048,worker,177.6,0.0
2026-08-12T12:44:59,30060,worker,176.2,0.0
2026-08-12T12:44:59,18604,worker,161.8,0.0
2026-08-12T12:44:59,564,worker,186.4,0.0
2026-08-12T12:45:14,28320,padre,4.6,0.0
2026-08-12T12:45:14,18880,worker,34.8,0.0
2026-08-12T12:45:14,32672,worker,285.1,0.0
2026-08-12T12:45:14,17792,worker,287.1,0.0
2026-08-12T12:45:14,22824,worker,274.5,0.0
2026-08-12T12:45:14,6420,worker,262.4,0.0
2026-08-12T12:45:14,16576,worker,169.0,0.0
2026-08-12T12:45:14,32568,worker,180.8,0.0
2026-08-12T12:45:14,16536,worker,165.4,0.0
2026-08-12T12:45:14,12412,worker,161.6,0.0
2026-08-12T12:45:14,15048,worker,177.6,0.0
2026-08-12T12:45:14,30060,worker,176.2,0.0
2026-08-12T12:45:14,18604,worker,161.8,0.0
2026-08-12T12:45:14,564,worker,193.1,0.0
2026-08-12T12:45:29,28320,padre,4.6,0.0
2026-08-12T12:45:29,18880,worker,34.8,0.0
2026-08-12T12:45:29,32672,worker,285.2,0.0
2026-08-12T12:45:29,17792,worker,281.4,0.0
2026-08-12T12:45:29,22824,worker,273.5,0.0
2026-08-12T12:45:29,6420,worker,261.7,0.0
2026-08-12T12:45:29,16576,worker,174.2,0.0
2026-08-12T12:45:29,32568,worker,180.8,0.0
2026-08-12T12:45:29,16536,worker,160.3,0.0
2026-08-12T12:45:29,12412,worker,170.9,0.0
2026-08-12T12:45:29,15048,worker,156.3,0.0
2026-08-12T12:45:29,30060,worker,176.2,0.0
2026-08-12T12:45:29,18604,worker,161.8,0.0
2026-08-12T12:45:29,564,worker,193.1,0.0
2026-08-12T12:45:44,28320,padre,4.6,0.0
2026-08-12T12:45:44,18880,worker,34.8,0.0
2026-08-12T12:45:44,32672,worker,309.7,0.0
2026-08-12T12:45:44,17792,worker,280.2,0.0
2026-08-12T12:45:44,22824,worker,274.1,0.0
2026-08-12T12:45:44,6420,worker,262.7,0.0
2026-08-12T12:45:44,16576,worker,174.2,0.0
2026-08-12T12:45:44,32568,worker,186.3,0.0
2026-08-12T12:45:44,16536,worker,165.1,0.0
2026-08-12T12:45:44,12412,worker,171.0,0.0
2026-08-12T12:45:44,15048,worker,159.3,0.0
2026-08-12T12:45:44,30060,worker,168.8,0.0
2026-08-12T12:45:44,18604,worker,161.8,0.0
2026-08-12T12:45:44,564,worker,193.1,0.0
2026-08-12T12:45:59,28320,padre,4.6,0.0
2026-08-12T12:45:59,18880,worker,34.8,0.0
2026-08-12T12:45:59,32672,worker,294.4,0.0
2026-08-12T12:45:59,17792,worker,275.4,0.0
2026-08-12T12:45:59,22824,worker,274.4,0.0
2026-08-12T12:45:59,6420,worker,267.5,0.0
2026-08-12T12:45:59,16576,worker,174.2,0.0
2026-08-12T12:45:59,32568,worker,186.3,0.0
2026-08-12T12:45:59,16536,worker,165.1,0.0
2026-08-12T12:45:59,12412,worker,171.0,0.0
2026-08-12T12:45:59,15048,worker,163.5,0.0
2026-08-12T12:45:59,30060,worker,168.8,0.0
2026-08-12T12:45:59,18604,worker,167.2,0.0
2026-08-12T12:45:59,564,worker,193.1,0.0
2026-08-12T12:46:14,28320,padre,4.6,0.0
2026-08-12T12:46:14,18880,worker,34.8,0.0
2026-08-12T12:46:14,32672,worker,294.6,0.0
2026-08-12T12:46:14,17792,worker,275.6,0.0
2026-08-12T12:46:14,22824,worker,274.4,0.0
2026-08-12T12:46:14,6420,worker,275.7,0.0
2026-08-12T12:46:14,16576,worker,160.8,0.0
2026-08-12T12:46:14,32568,worker,161.9,0.0
